0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0378857	1400
0.0383321	1400
0.0383321	1400
0.0383321	1400
0.0383321	1400
0.0383321	1400
0.0383321	1400
0.0383321	1400
0.0383321	1400
0.0383321	1400
0.0385821	1400
0.0385821	1400
0.0385821	1400
0.0385821	1400
0.0385821	1400
0.0385821	1400
0.0385821	1400
0.0385821	1400
0.0385821	1400
0.0388143	1400
0.0388143	1400
0.0388143	1400
0.0388143	1400
0.0388143	1400
0.0388143	1400
0.0388143	1400
0.0388143	1400
0.0390643	1400
0.0390643	1400
0.0390643	1400
0.0390643	1400
0.0390643	1400
0.0390643	1400
0.0390643	1400
0.0390643	1400
0.0393321	1400
0.0393321	1400
0.0393321	1400
0.0393321	1400
0.0393321	1400
0.0393321	1400
0.0393321	1400
0.0393321	1400
0.0393321	1400
0.0395821	1400
0.0395821	1400
0.0395821	1400
0.0395821	1400
0.0395821	1400
0.0395821	1400
0.0395821	1400
0.0395821	1400
0.0395821	1400
0.0398321	1400
0.0398321	1400
0.0398321	1400
0.0398321	1400
0.0398321	1400
0.0398321	1400
0.0398321	1400
0.0398321	1400
0.0400821	1400
0.0400821	1400
0.0400821	1400
0.0400821	1400
0.0400821	1400
0.0400821	1400
0.0400821	1400
0.0400821	1400
0.0400821	1400
0.0403321	1400
0.0403321	1400
0.0403321	1400
0.0403321	1400
0.0403321	1400
0.0403321	1400
0.0403321	1400
0.0403321	1400
0.0403321	1400
0.0405643	1400
0.0405643	1400
0.0405643	1400
0.0405643	1400
