0.105832	2500
0.105832	2500
0.105832	2500
0.105832	2500
0.106082	2500
0.106082	2500
0.106082	2500
0.106082	2500
0.106082	2500
0.106636	2500
0.110082	2500
0.110082	2500
0.110082	2500
0.110082	2500
0.110332	2500
0.110332	2500
0.110332	2500
0.110332	2500
0.110332	2500
0.110582	2500
0.110582	2500
0.110582	2500
0.110582	2500
0.110582	2500
0.110832	2500
0.110832	2500
0.110832	2500
0.110832	2500
0.110832	2500
0.110904	2500
0.115064	2500
0.115064	2500
0.115064	2500
0.115064	2500
0.115332	2500
0.115332	2500
0.115332	2500
0.115332	2500
0.115332	2500
0.115582	2500
0.115582	2500
0.115582	2500
0.115582	2500
0.115582	2500
0.115832	2500
0.115832	2500
0.115832	2500
0.115832	2500
0.115832	2500
0.116314	2500
0.116314	2500
0.116314	2500
0.116314	2500
0.116564	2500
0.116564	2500
0.116564	2500
0.116564	2500
0.116564	2500
0.116814	2500
0.116814	2500
0.116814	2500
0.116814	2500
0.117064	2500
0.117064	2500
0.117064	2500
0.117064	2500
0.117064	2500
0.117261	2500
0.117261	2500
0.117261	2500
0.119814	2500
0.119814	2500
0.119814	2500
0.119814	2500
0.120082	2500
0.120082	2500
0.120082	2500
0.120082	2500
0.120082	2500
0.120582	2500
0.120582	2500
0.120582	2500
0.120582	2500
0.120582	2500
0.120832	2500
0.120832	2500
0.120832	2500
0.120832	2500
0.120832	2500
0.121064	2500
0.121064	2500
0.121064	2500
0.121064	2500
0.121314	2500
0.121314	2500
0.121314	2500
0.121314	2500
0.121314	2500
0.121582	2500
0.121582	2500
0.121582	2500
0.121582	2500
0.121814	2500
0.121814	2500
0.121814	2500
0.121814	2500
0.121814	2500
0.122064	2500
0.122064	2500
0.122064	2500
0.122064	2500
0.122332	2500
0.122332	2500
0.122332	2500
0.122332	2500
0.122332	2500
0.122564	2500
0.122564	2500
0.122564	2500
0.122564	2500
0.122564	2500
0.122814	2500
0.122814	2500
0.122814	2500
0.122814	2500
0.123314	2500
0.123314	2500
0.123314	2500
0.123314	2500
0.123314	2500
0.123564	2500
0.123564	2500
0.123564	2500
0.123564	2500
0.123832	2500
0.123832	2500
0.123832	2500
0.123832	2500
0.123832	2500
0.124314	2500
0.124314	2500
0.124314	2500
0.124314	2500
0.124314	2500
0.124582	2500
0.124582	2500
0.124582	2500
0.124582	2500
0.124582	2500
0.124814	2500
0.124814	2500
0.124814	2500
0.124814	2500
0.125332	2500
0.125332	2500
0.125332	2500
0.125332	2500
0.125332	2500
0.125564	2500
0.125564	2500
0.125564	2500
0.125564	2500
0.125832	2500
0.125832	2500
0.125832	2500
0.125832	2500
0.125832	2500
0.126314	2500
0.126314	2500
0.126314	2500
0.126314	2500
0.126314	2500
0.126582	2500
0.126582	2500
0.126582	2500
0.126582	2500
0.126582	2500
0.126814	2500
0.126814	2500
0.126814	2500
0.126814	2500
0.127332	2500
0.127332	2500
0.127332	2500
0.127332	2500
0.127332	2500
0.127564	2500
0.127564	2500
0.127564	2500
0.127564	2500
0.127832	2500
0.127832	2500
0.127832	2500
0.127832	2500
0.127832	2500
0.128314	2500
0.128314	2500
0.128314	2500
0.128314	2500
0.128314	2500
0.128582	2500
0.128582	2500
0.128582	2500
0.128582	2500
0.128582	2500
0.128814	2500
0.128814	2500
0.128814	2500
0.128814	2500
0.129332	2500
0.129332	2500
0.129332	2500
0.129332	2500
0.129332	2500
0.129564	2500
0.129564	2500
0.129564	2500
0.129564	2500
0.129564	2500
0.129832	2500
0.129832	2500
0.129832	2500
0.129832	2500
0.130314	2500
0.130314	2500
0.130314	2500
0.130314	2500
0.130314	2500
0.130582	2500
0.130582	2500
0.130582	2500
0.130582	2500
0.130582	2500
0.130814	2500
0.130814	2500
0.130814	2500
0.130814	2500
0.131332	2500
0.131332	2500
0.131332	2500
0.131332	2500
0.131332	2500
0.131564	2500
0.131564	2500
0.131564	2500
0.131564	2500
0.131564	2500
0.131832	2500
0.131832	2500
0.131832	2500
0.131832	2500
0.131832	2500
0.132314	2500
0.132314	2500
0.132314	2500
0.132314	2500
0.132582	2500
0.132582	2500
0.132582	2500
0.132582	2500
0.132582	2500
0.132814	2500
0.132814	2500
0.132814	2500
0.132814	2500
0.133332	2500
0.133332	2500
0.133332	2500
0.133332	2500
0.133332	2500
0.133564	2500
0.133564	2500
0.133564	2500
0.133564	2500
0.133564	2500
0.133832	2500
0.133832	2500
0.133832	2500
0.133832	2500
0.133832	2500
0.134314	2500
0.134314	2500
0.134314	2500
0.134314	2500
0.134582	2500
0.134582	2500
0.134582	2500
0.134582	2500
0.134582	2500
0.134814	2500
0.134814	2500
0.134814	2500
0.134814	2500
0.135332	2500
0.135332	2500
0.135332	2500
0.135332	2500
0.135332	2500
0.135564	2500
0.135564	2500
0.135564	2500
0.135564	2500
0.135564	2500
0.135832	2500
0.135832	2500
0.135832	2500
0.135832	2500
0.135832	2500
0.136314	2500
0.136314	2500
0.136314	2500
0.136314	2500
0.136582	2500
0.136582	2500
0.136582	2500
0.136582	2500
0.136582	2500
0.136814	2500
0.136814	2500
0.136814	2500
0.136814	2500
0.136814	2500
0.137332	2500
0.137332	2500
0.137332	2500
0.137332	2500
0.137564	2500
0.137564	2500
0.137564	2500
0.137564	2500
0.137564	2500
0.137832	2500
0.137832	2500
0.137832	2500
0.137832	2500
0.137832	2500
0.138314	2500
0.138314	2500
0.138314	2500
0.138314	2500
0.138582	2500
0.138582	2500
0.138582	2500
0.138582	2500
0.138582	2500
0.138814	2500
0.138814	2500
0.138814	2500
0.138814	2500
0.138814	2500
0.139332	2500
0.139332	2500
0.139332	2500
0.139332	2500
0.139332	2500
0.139564	2500
0.139564	2500
0.139564	2500
0.139564	2500
0.139832	2500
0.139832	2500
0.139832	2500
0.139832	2500
0.139832	2500
0.140314	2500
0.140314	2500
0.140314	2500
0.140314	2500
0.140582	2500
0.140582	2500
0.140582	2500
0.140582	2500
0.140582	2500
0.140814	2500
0.140814	2500
0.140814	2500
0.140814	2500
0.140814	2500
0.141332	2500
0.141332	2500
0.141332	2500
0.141332	2500
0.141332	2500
0.141564	2500
0.141564	2500
0.141564	2500
0.141564	2500
0.141832	2500
0.141832	2500
0.141832	2500
0.141832	2500
0.141832	2500
0.142314	2500
0.142314	2500
0.142314	2500
0.142314	2500
0.142314	2500
0.142582	2500
0.142582	2500
0.142582	2500
0.142582	2500
0.142814	2500
0.142814	2500
0.142814	2500
0.142814	2500
0.142814	2500
0.143332	2500
0.143332	2500
0.143332	2500
0.143332	2500
0.143332	2500
0.143564	2500
0.143564	2500
0.143564	2500
0.143564	2500
0.143832	2500
0.143832	2500
0.143832	2500
0.143832	2500
0.143832	2500
0.144314	2500
0.144314	2500
0.144314	2500
0.144314	2500
0.144314	2500
0.144582	2500
0.144582	2500
0.144582	2500
0.144582	2500
0.144582	2500
0.144814	2500
0.144814	2500
0.144814	2500
0.144814	2500
0.145332	2500
0.145332	2500
0.145332	2500
0.145332	2500
0.145332	2500
0.145564	2500
0.145564	2500
0.145564	2500
0.145564	2500
0.145832	2500
0.145832	2500
0.145832	2500
0.145832	2500
0.145832	2500
0.146314	2500
0.146314	2500
0.146314	2500
0.146314	2500
0.146314	2500
0.146582	2500
0.146582	2500
0.146582	2500
0.146582	2500
0.146582	2500
0.146814	2500
0.146814	2500
0.146814	2500
0.146814	2500
0.147332	2500
0.147332	2500
0.147332	2500
0.147332	2500
0.147332	2500
0.147564	2500
0.147564	2500
