0.103939	0	0.003
0.107886	0.003	0.003125
0.107886	0.003125	0.00323437
0.107886	0.00323437	0.00333008
0.107886	0.00333008	0.00341382
0.107886	0.00341382	0.00348709
0.107886	0.00348709	0.0035512
0.107886	0.0035512	0.0036073
0.107886	0.0036073	0.00365639
0.107886	0.00365639	0.00369934
0.108136	0.00369934	0.00386192
0.113064	0.00386192	0.00412918
0.113064	0.00412918	0.00436303
0.113065	0.00436303	0.00456765
0.113065	0.00456765	0.0047467
0.113065	0.0047467	0.00490336
0.113065	0.00490336	0.00504044
0.113065	0.00504044	0.00516038
0.113065	0.00516038	0.00526534
0.113065	0.00526534	0.00535717
0.113065	0.00535717	0.00543752
0.113065	0.00543752	0.00550783
0.113065	0.00550783	0.00556935
0.113065	0.00556935	0.00562318
0.113065	0.00562318	0.00567028
0.113332	0.00567028	0.0057115
0.113332	0.0057115	0.00574756
0.113332	0.00574756	0.00577911
0.113332	0.00577911	0.00580673
0.113333	0.00580673	0.00570588
0.113333	0.00570588	0.00561765
0.117332	0.00561765	0.00541544
0.117332	0.00541544	0.00523851
0.117332	0.00523851	0.0050837
0.117332	0.0050837	0.00494823
0.117333	0.00494823	0.0048297
0.117333	0.0048297	0.00472599
0.117333	0.00472599	0.00463524
0.117333	0.00463524	0.00455584
0.117333	0.00455584	0.00448636
0.117333	0.00448636	0.00442556
0.117333	0.00442556	0.00437236
0.117333	0.00437236	0.00432582
0.117333	0.00432582	0.00428509
0.117333	0.00428509	0.00424945
0.117582	0.00424945	0.00421827
0.117582	0.00421827	0.00419099
0.117582	0.00419099	0.00416711
0.117582	0.00416711	0.00414622
0.117583	0.00414622	0.00412795
0.118082	0.00412795	0.00423695
0.118082	0.00423695	0.00433233
0.118082	0.00433233	0.00441579
0.118082	0.00441579	0.00448882
0.118386	0.00448882	0.00455271
0.118386	0.00455271	0.00460862
0.118386	0.00460862	0.00465755
0.118386	0.00465755	0.00470035
0.118386	0.00470035	0.00473781
0.118386	0.00473781	0.00477058
0.118386	0.00477058	0.00479926
0.118386	0.00479926	0.00482435
0.118386	0.00482435	0.00484631
0.118636	0.00484631	0.00486552
0.118636	0.00486552	0.00488233
0.118636	0.00488233	0.00489704
0.118636	0.00489704	0.00490991
0.118636	0.00490991	0.00492117
0.118636	0.00492117	0.00493102
0.118636	0.00493102	0.00493964
0.118636	0.00493964	0.00494719
0.122082	0.00494719	0.00495379
0.122082	0.00495379	0.00495956
0.122082	0.00495956	0.00496462
0.122082	0.00496462	0.00496904
0.122083	0.00496904	0.00497291
0.122083	0.00497291	0.0049763
0.122083	0.0049763	0.00497926
0.122083	0.00497926	0.00498185
0.122083	0.00498185	0.00498412
0.122332	0.00498412	0.0049861
0.122332	0.0049861	0.00498784
0.122332	0.00498784	0.00498936
0.122332	0.00498936	0.00499069
0.122333	0.00499069	0.00499185
0.122832	0.00499185	0.00499287
0.122832	0.00499287	0.00499376
0.122832	0.00499376	0.00499454
0.122832	0.00499454	0.00499522
0.122833	0.00499522	0.00499582
0.122833	0.00499582	0.00499634
0.122833	0.00499634	0.0049968
0.122833	0.0049968	0.0049972
0.122833	0.0049972	0.00499755
0.123582	0.00499755	0.00512285
0.123582	0.00512285	0.0052325
0.123582	0.0052325	0.00532844
0.123582	0.00532844	0.00541238
0.123583	0.00541238	0.00548583
0.123583	0.00548583	0.0055501
0.123583	0.0055501	0.00560634
0.123583	0.00560634	0.00565555
0.123583	0.00565555	0.0056986
0.123583	0.0056986	0.00573628
0.123583	0.00573628	0.00576924
0.123583	0.00576924	0.00579809
0.123583	0.00579809	0.00582332
0.123583	0.00582332	0.00584541
0.123832	0.00584541	0.00586473
0.123832	0.00586473	0.00575664
0.123832	0.00575664	0.00566206
0.123832	0.00566206	0.0055793
0.124332	0.0055793	0.00563189
0.124332	0.00563189	0.0056779
0.124332	0.0056779	0.00571816
0.124332	0.00571816	0.00575339
0.124333	0.00575339	0.00578422
0.124333	0.00578422	0.00581119
0.124333	0.00581119	0.00583479
0.124333	0.00583479	0.00585544
0.124333	0.00585544	0.00587351
0.124333	0.00587351	0.00588932
0.124582	0.00588932	0.00590316
0.124582	0.00590316	0.00591526
0.124582	0.00591526	0.00592585
0.124582	0.00592585	0.00593512
0.125082	0.00593512	0.00606823
0.125082	0.00606823	0.0061847
0.125082	0.0061847	0.00628661
0.125082	0.00628661	0.00637579
0.125083	0.00637579	0.00645381
0.125832	0.00645381	0.00652209
0.125832	0.00652209	0.00658182
0.125832	0.00658182	0.0066341
0.125832	0.0066341	0.00667983
0.125833	0.00667983	0.00671985
0.125833	0.00671985	0.00675487
0.125833	0.00675487	0.00678551
0.125833	0.00678551	0.00681232
0.125833	0.00681232	0.00683578
0.126582	0.00683578	0.00698131
0.126582	0.00698131	0.00710865
0.126582	0.00710865	0.00722006
0.126582	0.00722006	0.00731756
0.126583	0.00731756	0.00740286
0.126583	0.00740286	0.0074775
0.126583	0.0074775	0.00754281
0.126583	0.00754281	0.00759996
0.126583	0.00759996	0.00764997
0.126583	0.00764997	0.00769372
0.126583	0.00769372	0.00773201
0.126583	0.00773201	0.0072655
0.126583	0.0072655	0.00685732
0.126583	0.00685732	0.00650015
0.127082	0.00650015	0.00631263
0.127082	0.00631263	0.00614855
0.127082	0.00614855	0.00600498
0.127082	0.00600498	0.00587936
0.127083	0.00587936	0.00576944
0.127332	0.00576944	0.00567326
0.127332	0.00567326	0.0055891
0.127332	0.0055891	0.00551546
0.127332	0.00551546	0.00545103
0.128582	0.00545103	0.00551965
0.128582	0.00551965	0.00557969
0.128582	0.00557969	0.00563223
0.128582	0.00563223	0.0056782
0.128583	0.0056782	0.00571843
0.128583	0.00571843	0.00575362
0.128583	0.00575362	0.00578442
0.128583	0.00578442	0.00581137
0.128583	0.00581137	0.00583495
0.128583	0.00583495	0.00585558
